content_id,client_id,score,action,reason_code,avg_position,impressions_90d,days_since_last_update,ctr
content_e3ff1b093148,client_d029fa3a95,81.0,refresh_priority_1,declining_page1_review,7.8,1408,183,0.28
content_1aae7c2983fc,client_4e07408562,81.0,refresh_priority_1,declining_page1_review,8.0,1784,14,0.0
content_0035e41ab7c9,client_d029fa3a95,81.0,refresh_review,declining_review,17.0,267,20,0.0
content_384c96b54551,client_4e07408562,81.0,refresh_priority_1,declining_page1_review,6.4,5086,14,0.06
content_9741e2f85933,client_f369cb89fc,80.9,refresh_priority_1,declining_page1_review,7.4,7953,20,0.05
content_1bc2a01f84df,client_f369cb89fc,80.9,refresh_priority_1,declining_page1_review,8.3,1291,20,0.15
content_3a764930904d,client_f369cb89fc,80.9,refresh_priority_1,declining_page1_review,2.5,4374,20,0.09
content_70df0e029635,client_f369cb89fc,80.9,refresh_priority_1,declining_page1_review,8.8,1620,20,0.06
content_67095eb7f5de,client_f369cb89fc,80.8,refresh_priority_1,declining_page1_review,0.6,4782,8,0.08
content_3ba5308bc87c,client_d029fa3a95,80.8,refresh_priority_1,declining_page1_review,9.7,266,20,0.0
content_7b7957a368d7,client_d029fa3a95,80.8,refresh_priority_1,declining_page1_review,7.7,265,20,0.0
content_983e599c0240,client_d029fa3a95,80.8,refresh_priority_1,declining_page1_review,7.8,211,20,0.0
content_b23d650634c6,client_f369cb89fc,80.8,refresh_priority_1,declining_page1_review,7.0,380,20,0.0
content_0ee8d993ea59,client_d029fa3a95,80.7,refresh_review,declining_review,12.1,513,20,0.0
content_5c7ccee8cd9e,client_f369cb89fc,80.7,refresh_priority_1,declining_page1_review,6.1,566,20,0.0
content_678f2f245257,client_4e07408562,80.7,refresh_priority_1,declining_page1_review,4.4,1545,7,0.06
content_a278bb5d581a,client_d029fa3a95,80.7,refresh_priority_1,declining_page1_review,5.8,1701,20,0.12
content_9576d790dc61,client_d029fa3a95,80.7,refresh_priority_1,declining_page1_review,7.6,154,20,0.0
content_a0777b0fd936,client_f369cb89fc,80.6,refresh_review,declining_review,19.7,13502,8,0.02
content_2cd652a1196f,client_d029fa3a95,80.6,refresh_review,declining_review,21.2,461,20,0.0
content_35d63627bf3e,client_8527a891e2,80.6,refresh_review,declining_review,32.6,1525,103,0.0
content_ec80e627185c,client_d029fa3a95,80.6,refresh_review,declining_review,27.4,452,20,0.0
content_fd8ecc55447b,client_d029fa3a95,80.6,refresh_priority_1,declining_page1_review,7.0,318,20,0.31
content_1949eb8a9d1e,client_8b940be7fb,80.6,refresh_review,declining_review,17.2,3422,7,0.41
content_1956a8699d64,client_f369cb89fc,80.6,refresh_review,declining_review,25.9,1606,8,0.0
content_ee3cfc4bb633,client_4e07408562,80.5,refresh_priority_1,declining_page1_review,7.3,8978,7,0.03
content_e66dd89749be,client_4e07408562,80.5,refresh_priority_1,declining_page1_review,6.9,853,7,0.0
content_ef81d5fcdf1d,client_f369cb89fc,80.5,refresh_review,declining_review,15.3,1495,20,0.07
content_8dd279f26d0c,client_4e07408562,80.5,refresh_review,declining_review,17.6,1949,14,0.0
content_ec257d803f69,client_4e07408562,80.5,refresh_priority_1,declining_page1_review,5.6,963,104,0.1
content_7acdba4f134c,client_f369cb89fc,80.4,refresh_review,declining_review,12.1,1108,20,0.0
content_212375a53741,client_4e07408562,80.4,refresh_priority_1,declining_page1_review,3.2,1258,7,0.0
content_f309ff5ddc25,client_4e07408562,80.4,refresh_review,declining_review,13.1,906,7,0.0
content_140f7ac1263f,client_d029fa3a95,80.4,refresh_review,declining_review,19.6,379,20,0.0
content_954cc45bd437,client_4e07408562,80.4,refresh_priority_1,declining_page1_review,1.5,15439,7,0.04
content_f6529aaf6ae1,client_d029fa3a95,80.4,refresh_priority_1,declining_page1_review,5.7,173,20,0.0
content_fc815a8369f5,client_4e07408562,80.3,refresh_priority_1,declining_page1_review,4.5,1717,7,0.06
content_a46d8cd61154,client_d029fa3a95,80.3,refresh_review,declining_review,20.9,1143,20,0.0
content_8642a961dd74,client_8b940be7fb,80.3,refresh_priority_1,declining_page1_review,4.5,4817,7,0.89
content_ad89366ef84f,client_d029fa3a95,80.3,refresh_priority_1,declining_page1_review,9.8,253,8,0.0
content_5f6656efc12f,client_d029fa3a95,80.3,refresh_review,declining_review,10.5,575,20,0.52
content_d07b48eddaf5,client_f369cb89fc,80.3,refresh_priority_1,declining_page1_review,6.8,1237,20,0.08
content_7cddffe05038,client_8b940be7fb,80.3,refresh_priority_1,declining_page1_review,3.7,38011,7,0.33
content_25f3df513e2e,client_f369cb89fc,80.3,refresh_priority_1,declining_page1_review,8.9,1808,20,0.06
content_761859531bb8,client_4e07408562,80.3,refresh_review,declining_review,16.0,1571,7,0.0
content_0be51c9e6cbd,client_f369cb89fc,80.3,refresh_priority_1,declining_page1_review,0.7,4205,8,0.05
content_5331ea9e4409,client_f369cb89fc,80.3,refresh_priority_1,declining_page1_review,6.8,566,20,0.0
content_81365f3c8851,client_d029fa3a95,80.2,refresh_review,declining_review,17.5,352,20,0.57
content_dd4364510947,client_f369cb89fc,80.2,refresh_priority_1,declining_page1_review,5.1,230,8,0.0
content_8f1e292ec874,client_f369cb89fc,80.2,refresh_priority_1,declining_page1_review,1.8,258,20,0.0
content_42cb3441f18d,client_4e07408562,80.2,refresh_review,declining_review,18.4,2274,14,0.04
content_6e42f39e35ac,client_f369cb89fc,80.2,refresh_priority_1,declining_page1_review,9.1,12817,8,0.14
content_5466abf24a40,client_d029fa3a95,80.2,refresh_priority_1,declining_page1_review,8.0,231,20,0.0
content_c149dfab5d24,client_f369cb89fc,80.1,refresh_priority_1,declining_page1_review,7.3,2346,20,0.13
content_d9dfe5461b23,client_8b940be7fb,80.1,refresh_priority_1,declining_page1_review,4.5,2007,20,0.4
content_d7270f426bd5,client_f369cb89fc,80.1,refresh_priority_1,declining_page1_review,6.1,1713,20,0.23
content_6ac3ab740bbf,client_f369cb89fc,80.1,refresh_priority_1,declining_page1_review,4.6,22462,106,0.14
content_8f2e62e2249e,client_d029fa3a95,80.1,refresh_priority_1,declining_page1_review,6.0,197,8,0.0
content_f3b795db44b9,client_8527a891e2,80.0,refresh_review,declining_review,16.0,393,104,0.0
content_3164f3076003,client_8527a891e2,80.0,refresh_review,declining_review,16.1,2696,104,0.04
content_6226ee6adc91,client_d029fa3a95,80.0,refresh_review,declining_review,17.8,545,183,0.18
content_65d9331f55fb,client_4e07408562,79.8,refresh_priority_1,declining_page1_review,7.8,65686,7,0.02
content_d929a13289e5,client_d029fa3a95,79.8,refresh_priority_1,declining_page1_review,9.9,324,8,0.0
content_7be5f150dc65,client_f369cb89fc,79.8,refresh_priority_1,declining_page1_review,5.9,290,20,0.0
content_09b0e4b05a30,client_f369cb89fc,79.8,refresh_priority_1,declining_page1_review,7.8,4147,20,0.0
content_07da2d8f9e3f,client_d029fa3a95,79.8,refresh_priority_1,declining_page1_review,8.0,220,8,0.0
content_6b67c651f332,client_f369cb89fc,79.8,refresh_priority_1,declining_page1_review,5.3,545,20,0.18
content_3fb46bec4413,client_4e07408562,79.8,refresh_priority_1,declining_page1_review,3.9,2311,7,0.13
content_6b725466b374,client_f369cb89fc,79.7,refresh_priority_1,declining_page1_review,6.5,2498,20,0.12
content_9bdcd789c811,client_f369cb89fc,79.7,refresh_priority_1,declining_page1_review,3.1,1753,8,0.06
content_389e921d03be,client_d029fa3a95,79.6,refresh_priority_1,declining_page1_review,8.7,204,20,0.0
content_7fa63804b8f1,client_4e07408562,79.6,refresh_priority_1,declining_page1_review,7.3,8258,104,0.04
content_3751d616fe31,client_4e07408562,79.6,refresh_review,declining_review,10.4,13814,25,0.04
content_5773c94c67f5,client_434c9b5ae5,79.6,refresh_review,declining_review,11.5,1361,89,0.07
content_847c0e9b2eb6,client_bdd2d3af3a,79.6,refresh_priority_1,declining_page1_review,6.9,328,20,0.0
content_da470530a0af,client_d029fa3a95,79.6,refresh_priority_1,declining_page1_review,5.6,428,20,0.23
content_134637480bfe,client_4e07408562,79.6,refresh_priority_1,declining_page1_review,8.9,695,7,0.0
content_4d9f36001f06,client_8527a891e2,79.6,refresh_review,declining_review,13.2,3369,104,0.03
content_c8190c11faef,client_d029fa3a95,79.6,refresh_review,declining_review,12.0,150,20,0.0
content_3ba1f3921482,client_d029fa3a95,79.6,refresh_review,declining_review,19.1,497,20,0.0
content_5225981f1b2c,client_d029fa3a95,79.6,refresh_priority_1,declining_page1_review,9.2,147,20,0.0
content_720da508c735,client_d029fa3a95,79.6,refresh_priority_1,declining_page1_review,7.3,208,8,0.0
content_fdbcf987fae1,client_4e07408562,79.6,refresh_priority_1,declining_page1_review,6.8,8797,20,0.09
content_c53fd87a2fa6,client_f369cb89fc,79.6,refresh_review,declining_review,11.5,7552,8,0.09
content_b6e4581523ed,client_d029fa3a95,79.5,refresh_review,declining_review,14.0,104,183,0.0
content_f11ab248c753,client_f369cb89fc,79.5,refresh_priority_1,declining_page1_review,8.6,794,20,0.0
content_be497fa14ced,client_f369cb89fc,79.5,refresh_review,declining_review,18.5,5016,8,0.02
content_236878619647,client_f369cb89fc,79.5,refresh_priority_1,declining_page1_review,7.1,24543,20,0.06
content_ee060472591b,client_d029fa3a95,79.5,refresh_priority_1,declining_page1_review,6.5,108,20,0.0
content_231c10e69d17,client_4e07408562,79.5,refresh_review,declining_review,12.5,929,7,0.0
content_7feee08b4e47,client_d029fa3a95,79.5,refresh_priority_1,declining_page1_review,7.0,140,20,0.0
content_9db40e41d57d,client_f369cb89fc,79.4,refresh_review,declining_review,16.3,2083,20,0.05
content_d2af61ee2a92,client_4e07408562,79.4,refresh_review,declining_review,26.2,1820,13,0.0
content_aec0a7f1c9f0,client_f369cb89fc,79.4,refresh_review,declining_review,12.8,701,20,0.0
content_bfe7c8113aed,client_4e07408562,79.3,refresh_priority_1,declining_page1_review,7.6,2756,7,0.04
content_9e66bcadd0de,client_d029fa3a95,79.3,refresh_review,declining_review,18.5,653,8,0.15
content_b055f5b25c28,client_f369cb89fc,79.3,refresh_priority_1,declining_page1_review,7.4,2171,20,0.14
content_a12d4a1e9a4b,client_4e07408562,79.2,refresh_priority_1,declining_page1_review,5.1,836,104,0.12
content_669ece477f99,client_d029fa3a95,79.2,refresh_review,declining_review,11.1,232,8,0.0
content_3653151b7ac7,client_4e07408562,79.2,refresh_priority_1,declining_page1_review,6.2,1278,7,0.0
content_c8aa94ff1243,client_4e07408562,79.2,refresh_priority_1,declining_page1_review,3.4,2498,104,0.24
content_d02df0d34dd5,client_4e07408562,79.2,refresh_priority_1,declining_page1_review,5.5,39163,14,0.12
content_35972508aa52,client_f369cb89fc,79.2,refresh_review,declining_review,23.2,8071,20,0.04
content_94fa1e16f2b8,client_4e07408562,79.2,refresh_priority_1,declining_page1_review,6.5,1547,104,0.06
content_30dbbbb8678d,client_d029fa3a95,79.2,refresh_priority_1,declining_page1_review,7.3,141,20,0.0
content_b9567729284d,client_d029fa3a95,79.2,refresh_priority_1,declining_page1_review,7.5,275,20,0.0
content_c0eb63210c07,client_d029fa3a95,79.1,refresh_review,declining_review,10.2,186,20,0.0
content_67e4b2c00ef9,client_4e07408562,79.1,refresh_priority_1,declining_page1_review,8.6,3939,20,0.05
content_34670190f4fb,client_d029fa3a95,79.1,refresh_priority_1,declining_page1_review,7.5,190,20,0.53
content_4f605060a428,client_4e07408562,79.1,refresh_priority_1,declining_page1_review,5.3,1106,7,0.09
content_9c52edd4b6b9,client_d029fa3a95,79.1,refresh_priority_1,declining_page1_review,5.1,255,8,0.0
content_6ba547c3ad53,client_d029fa3a95,79.1,refresh_priority_1,declining_page1_review,6.1,346,20,0.29
content_06577c33292c,client_d029fa3a95,79.1,refresh_priority_1,declining_page1_review,4.1,432,20,0.23
content_8def3c4dd646,client_d029fa3a95,79.1,refresh_priority_1,declining_page1_review,7.0,128,20,0.0
content_8094eccaeb0a,client_f369cb89fc,79.1,refresh_priority_1,declining_page1_review,9.7,14419,20,0.07
content_90f354aa255e,client_f369cb89fc,79.0,refresh_priority_1,declining_page1_review,6.6,141,20,0.0
content_5054bb46ebd8,client_f369cb89fc,79.0,refresh_priority_1,declining_page1_review,7.3,2520,20,0.04
content_df71843dcd17,client_8527a891e2,79.0,refresh_review,declining_review,76.4,27334,103,0.0
content_eda627386bb8,client_f369cb89fc,79.0,refresh_priority_1,declining_page1_review,6.0,643,20,0.0
content_baa7232f4846,client_f369cb89fc,79.0,refresh_priority_1,declining_page1_review,7.8,239,20,0.0
content_cd9dbb3c3105,client_f369cb89fc,79.0,refresh_priority_1,declining_page1_review,3.1,1246,20,0.08
content_fbe8ef0607ee,client_f369cb89fc,79.0,refresh_priority_1,declining_page1_review,3.5,2165,20,0.18
content_a192435b13b6,client_4e07408562,78.9,refresh_review,declining_review,15.9,1964,14,0.05
content_c62b377fa3d3,client_4e07408562,78.9,refresh_priority_1,declining_page1_review,2.4,1296,7,0.0
content_50c7fe0d308f,client_d029fa3a95,78.9,refresh_priority_1,declining_page1_review,6.2,161,20,0.0
content_20b682542a31,client_f369cb89fc,78.9,refresh_priority_1,declining_page1_review,3.3,339,20,0.0
content_c694763d4685,client_8527a891e2,78.9,refresh_priority_1,declining_page1_review,6.9,199,104,0.0
content_20150799c3af,client_f369cb89fc,78.9,refresh_priority_1,declining_page1_review,4.1,377,20,0.0
content_b4755fa1bacc,client_4e07408562,78.8,refresh_priority_1,declining_page1_review,8.0,1381,7,0.14
content_e5bcdfaadccd,client_434c9b5ae5,78.8,refresh_priority_1,declining_page1_review,9.2,392,89,0.0
content_cb372c0a7708,client_4e07408562,78.8,refresh_review,declining_review,10.1,1279,7,0.0
content_868d7da34cbd,client_d029fa3a95,78.8,refresh_priority_1,declining_page1_review,5.2,91,20,0.0
content_c6bb205d5263,client_f369cb89fc,78.8,refresh_priority_1,declining_page1_review,6.3,622,20,0.16
content_53a79adb64de,client_434c9b5ae5,78.8,refresh_priority_1,declining_page1_review,9.2,1374,8,0.0
content_32febe41dd77,client_4e07408562,78.8,refresh_review,declining_review,11.0,1060,7,0.0
content_f4c1159e4a29,client_d029fa3a95,78.7,refresh_priority_1,declining_page1_review,6.1,280,20,0.0
content_ee63780b12f6,client_d029fa3a95,78.7,refresh_priority_1,declining_page1_review,5.9,409,20,0.0
content_0628102f4044,client_434c9b5ae5,78.7,refresh_priority_1,declining_page1_review,7.7,1538,89,0.2
content_844ff24f99a0,client_d029fa3a95,78.7,refresh_priority_1,declining_page1_review,6.3,97,20,0.0
content_cbffee46b629,client_f369cb89fc,78.7,refresh_review,declining_review,42.2,3043,106,0.03
content_ee139093527c,client_4e07408562,78.7,refresh_review,declining_review,12.2,3037,14,0.03
content_cea61c7cf099,client_d029fa3a95,78.6,refresh_review,declining_review,12.5,355,20,0.0
content_bf658584d14d,client_f369cb89fc,78.6,refresh_priority_1,declining_page1_review,6.7,31511,20,0.09
content_1b4a22e4abc0,client_f369cb89fc,78.6,refresh_review,declining_review,10.5,1993,20,0.15
content_93edea54a28f,client_4e07408562,78.6,refresh_priority_1,declining_page1_review,8.2,1194,7,0.0
content_735bc8c3b2dc,client_d029fa3a95,78.6,refresh_priority_1,declining_page1_review,7.4,441,20,0.23
content_f55fd2d8ed04,client_4e07408562,78.6,refresh_priority_1,declining_page1_review,1.3,2237,104,0.09
content_5b73b120dcf8,client_d029fa3a95,78.6,refresh_review,declining_review,12.1,331,20,0.0
content_730c0b690c12,client_f369cb89fc,78.5,refresh_priority_1,declining_page1_review,3.2,535,8,0.0
content_70e80d66f0b0,client_f369cb89fc,78.5,refresh_priority_1,declining_page1_review,5.2,637,8,0.0
content_483bc40c6dde,client_d029fa3a95,78.5,refresh_priority_1,declining_page1_review,8.3,134,20,0.0
content_6d6fd94f1cac,client_4e07408562,78.5,refresh_priority_1,declining_page1_review,8.9,13814,25,0.07
content_b1f52d762c14,client_8b940be7fb,78.5,refresh_priority_1,declining_page1_review,2.4,1711,20,0.7
content_7d03a05295b2,client_4e07408562,78.5,refresh_review,declining_review,12.8,3051,13,0.03
content_b2bf50ecada6,client_4e07408562,78.5,refresh_priority_1,declining_page1_review,6.4,2386,7,0.0
content_5ff5d0ca70ee,client_d029fa3a95,78.5,refresh_priority_1,declining_page1_review,6.5,183,20,0.0
content_2e9a77d03f78,client_4e07408562,78.4,refresh_priority_1,declining_page1_review,3.7,349,104,0.0
content_5820260936ca,client_4e07408562,78.4,refresh_review,declining_review,11.2,6004,14,0.03
content_9bbf99b4dc21,client_434c9b5ae5,78.4,refresh_priority_1,declining_page1_review,6.7,1397,8,0.14
content_9b3d7bfa7e2f,client_4e07408562,78.4,refresh_priority_1,declining_page1_review,5.7,1406,7,0.0
content_197a5b1ed096,client_8527a891e2,78.4,refresh_review,declining_review,14.4,605,102,0.0
content_fe96bb972057,client_d029fa3a95,78.3,refresh_review,declining_review,13.0,459,8,0.0
content_65d2cecfb022,client_f369cb89fc,78.3,refresh_priority_1,declining_page1_review,8.8,1194,20,0.08
content_e6aeb6995d0c,client_8527a891e2,78.3,refresh_priority_1,declining_page1_review,6.6,120,104,0.0
content_d2d0ac92a518,client_d029fa3a95,78.3,refresh_priority_1,declining_page1_review,6.8,129,20,0.0
content_8d3971bfd976,client_f369cb89fc,78.3,refresh_review,declining_review,21.8,98924,20,0.03
content_e2989112662f,client_f369cb89fc,78.3,refresh_priority_1,declining_page1_review,3.8,977,20,0.1
content_0d469af9a59a,client_f369cb89fc,78.3,refresh_priority_1,declining_page1_review,8.0,390,20,0.26
content_effca28a4e4f,client_8b940be7fb,78.3,refresh_priority_1,declining_page1_review,8.9,3305,20,0.39
content_1cafff54ead7,client_f369cb89fc,78.2,refresh_priority_1,declining_page1_review,2.8,1726,20,0.12
content_ca6011795338,client_4e07408562,78.2,refresh_review,declining_review,11.7,2021,14,0.05
content_429bd25ef9f9,client_d029fa3a95,78.2,refresh_review,declining_review,20.1,1082,8,0.0
content_32d2d92c1890,client_d029fa3a95,78.2,refresh_priority_1,declining_page1_review,7.5,114,20,0.0
content_8ebd59b1bdd6,client_f369cb89fc,78.2,refresh_priority_1,declining_page1_review,7.2,9495,8,0.05
content_d447a286b0ed,client_4e07408562,78.2,refresh_review,declining_review,14.4,705,104,0.0
content_cdf12b9d21e0,client_4e07408562,78.2,refresh_review,declining_review,13.3,2729,13,0.04
content_6383ca5adafb,client_4e07408562,78.2,refresh_review,declining_review,27.9,1938,14,0.0
content_076ad4de4257,client_d029fa3a95,78.2,refresh_priority_1,declining_page1_review,8.1,178,20,0.0
content_35cc533f1bcb,client_f369cb89fc,78.2,refresh_priority_1,declining_page1_review,2.9,1285,8,0.16
content_e2a8dcfda805,client_f369cb89fc,78.2,refresh_review,declining_review,29.0,21877,20,0.02
content_e99bfecfd83d,client_8527a891e2,78.2,refresh_review,declining_review,19.2,2133,104,0.0
content_34c0c51255aa,client_434c9b5ae5,78.2,refresh_review,declining_review,15.8,1534,89,0.0
content_b9a3ac610c64,client_8527a891e2,78.1,refresh_priority_1,declining_page1_review,8.2,4350,104,0.18
content_c348dab76641,client_d029fa3a95,78.1,refresh_priority_1,declining_page1_review,7.9,155,20,0.0
content_ad6aeae9e0a0,client_4e07408562,78.1,refresh_review,declining_review,10.2,912,104,0.11
content_f697fc3a64e3,client_8527a891e2,78.1,refresh_review,declining_review,11.7,1328,102,0.15
content_d825202568b8,client_d029fa3a95,78.1,refresh_priority_1,declining_page1_review,8.6,137,20,0.0
content_77254cb8bf3f,client_8527a891e2,78.1,refresh_review,declining_review,15.9,1398,20,0.07
content_207fe9e3ad65,client_f369cb89fc,78.1,refresh_priority_1,declining_page1_review,6.4,402,20,0.0
content_29e340486da3,client_d029fa3a95,78.1,refresh_priority_1,declining_page1_review,8.0,173,20,0.0
